NO,Kode Accurate,NAMA BARANG,STATUS,CP,SP,PRICE,TANGGAL UPDATE,KATEGORI,NAMA BRAND,Stok Sistem,NON AKTIF
197,101262,CATRIDGE HP 680 BLACK,READY,"Rp139.000,00","Rp150.000,00","Rp145.000,00",27/12/2025,TINTA CATRIDGE,HP,31,TIDAK
198,101263,CATRIDGE HP 680 TRI COLOUR,READY,"Rp130.000,00","Rp150.000,00","Rp145.000,00",27/12/2025,TINTA CATRIDGE,HP,34,TIDAK
199,101516,CATRIDGE HP 682 BLACK,KOSONG,,,,,TINTA CATRIDGE,HP,,YA
200,101261,CATRIDGE HP 682 TRI COLOUR,,,,,,TINTA CATRIDGE,HP,21,TIDAK
201,100056,CCTV HIKVISION TURBO HD CAMERA 2 MP BULLET DS-2CE16DOT-EXLPF,KOSONG,,,,,,,,TIDAK
202,100057,CCTV HIKVISION TURBO HD CAMERA 2MP BULLET DS-2CE16DOT-LPFS,KOSONG,,,,,,,,TIDAK
203,100683,CHARGING DOCK ACGP03 BLACK,KOSONG,,,,,DOCKING CHARGER,FANTECH,,TIDAK
204,101538,CLEANER HANDBOSS 6 IN 1,KOSONG,,,,,,,,TIDAK
205,100058,CONNECTOR BNC RG59 F TYPE,KOSONG,,,,,,,,TIDAK
206,2503000334,CONTROLLER FAN 12CM RGB FOR HOSE WITH REMOTE,KOSONG,,,,,,,,TIDAK
207,100842,CONTROLLER GAMEMAX ARGB V4.0 WHITE,KOSONG,,,,,,,,TIDAK
208,101402,COOLER DEEPCOOL AG300 SUPPORT LGA1700,KOSONG,,,,,,,,YA
209,101163,COOLER MSI CORELIQIUD A13 360,KOSONG,,,,,,MSI,,YA
210,101162,COOLER MSI CORELIQUID A13 240,,,,,,CPU COOLER,MSI,1,TIDAK
211,100870,COOLING PAD BREEZE B175 UP TO 17 INCH - BLACK,KOSONG,,,,,,,,YA
212,100321,COOLINGPAD FANTECH NC11 NOTEBOOK - BLACK,KOSONG,,,,,COOLINGPAD,FANTECH,,YA
213,101092,COOLINGPAD FANTECH NC12 NOTEBOOK - BLACK,KOSONG,,,,,COOLINGPAD,FANTECH,,YA
214,100322,COOLINGPAD FANTECH NC13 NOTEBOOK  - BLACK,KOSONG,,,,,COOLINGPAD,FANTECH,,YA
215,100347,COOLINGPAD FANTECH NC20 NOTEBOOK  - BLACK,KOSONG,,,,,COOLINGPAD,FANTECH,,YA
216,101093,COOLINGPAD FANTECH NC30 NOTEBOOK - GREY,KOSONG,,,,,COOLINGPAD,FANTECH,,YA
217,100230,COOLINGPAD REXUS BREEZE B140 BLACK,KOSONG,,,,,COOLINGPAD,REXUS,,TIDAK
218,100231,COOLINGPAD REXUS BREEZE B140 SILVER,KOSONG,,,,,COOLINGPAD,REXUS,,TIDAK
219,100734,COUGAR WATER COOLING POSEIDON GT 360 BLACK,READY,"Rp1.561.672,00","Rp1.700.000,00","Rp1.630.000,00",26/12/2025,AIO LIQUID COOLER,COUGAR,3,TIDAK
220,101510,CPU COOLER AEROCOOL CYLON 4F ARG PWM 4P+LGA1700,READY,"Rp337.837,00","Rp460.000,00","Rp390.000,00",26/12/2025,AIO LIQUID COOLER,AEROCOOL,3,TIDAK
221,101509,CPU COOLER AEROCOOL MIRAGE 5 ARGB PWM 4P+LGA1700,READY,"Rp337.837,00","Rp490.000,00","Rp400.000,00",26/12/2025,AIO LIQUID COOLER,AEROCOOL,3,TIDAK
222,101488,CPU COOLER CUBE GAMING SHARPEN PROCESSOR COOLING,KOSONG,,,,,,,,YA
223,101470,CPU COOLER DRAKFLAS U400 A-RGB WHITE,KOSONG,,,,,,,,YA
224,101469,CPU COOLER DRAKFLASH U400 A-RGB BLACK,KOSONG,,,,,FAN CASING,ALSEYE,,YA
225,101463,CPU COOLER G6 DUAL BLACK,KOSONG,,,,,,,,YA
226,101464,CPU COOLER G6 DUAL WHITE,KOSONG,,,,,,,,YA
227,101434,CPU COOLER GAMEMAX SIGMA 550 INFINITY BLACK,KOSONG,,,,,,,,YA
228,101435,CPU COOLER GAMEMAX SIGMA 550 INFINITY WHITE,KOSONG,,,,,,,,YA
229,101465,CPU COOLER RT620 DIGITAL BLACK,KOSONG,,,,,,,,YA
230,101461,CPU COOLER RZ620 AIR BLACK,KOSONG,,,,,,,,YA
231,101462,CPU COOLER RZ620 AIR WHITE,KOSONG,,,,,,,,YA
232,101301,DEEPCOOL AK400 DIGITAL BLACK SUPPORT LGA1700,KOSONG,,,,,,,,YA
233,101302,DEEPCOOL CASE CC560 V2 WHITE,KOSONG,,,,,,,,YA
234,101303,DEEPCOOL PSU PL550D 550WATT 80+BRONZE ALL FLAT CABLE,KOSONG,,,,,PSU 550W,DEEPCOOL,,YA
235,100180,DIGITAL ALLIANCE RAM DDR3 LONGDIMM 4GB 1600Mhz,KOSONG,"Rp67.567,00","Rp95.000,00","Rp80.000,00",08/12/2025,LONGDIMM DDR3,DIGITAL ALLIANCE,1,TIDAK
236,100440,DIGITAL ALLIANCE RAM LONGDIMM DDR3 8GB 1600Mhz,KOSONG,"Rp108.108,00",,,,LONGDIMM DDR3,DIGITAL ALLIANCE,1,TIDAK
237,100034,DIGITAL ALLIANCE RAM LONGDIMM DDR4 16GB 3200Mhz,KOSONG,,,,,LONGDIMM DDR4,DIGITAL ALLIANCE,,TIDAK
238,100445,DIGITAL ALLIANCE RAM LONGDIMM DDR4 8GB 3200Mhz,READY,"Rp180.000,00","Rp1.100.000,00","Rp1.000.000,00",08/01/2026,LONGDIMM DDR4,DIGITAL ALLIANCE,1,TIDAK
239,100354,DISPLAY BOX KANATA,KOSONG,,,,,,,,YA
240,100052,DVR HIKVISION 16 CHANNEL 4.0MP (DS7216HQH1-M1E),KOSONG,,,,,,,,YA
241,101223,EARPHONE LOGITECH G333 GAMING BLACK,KOSONG,,,,,,LOGITECH,,YA
242,101224,EARPHONE LOGITECH G333 GAMING WHITE,KOSONG,,,,,,LOGITECH,,YA
243,100828,FAN CASING ACER E-MACHINE GADGET AC1236 RGB,KOSONG,,,,,FAN CASING,ACER,,YA
244,100812,FAN CASING ALSEYE HALO SERIES 5.0 4 FAN,KOSONG,,,,,FAN CASING,ALSEYE,,YA
245,100813,FAN CASING ALSEYE PENTAGON 3 FAN RGB,,,,,,FAN CASING,ALSEYE,2,TIDAK
246,100817,FAN CASING ALSEYE XTREME X12 GR RGB,KOSONG,,,,,FAN CASING,ALSEYE,,YA
247,100193,FAN CASING DIGITAL ALLIANCE COCO 12CM SINGLE BLACK CHOCOLATE,KOSONG,,,,,FAN CASING,DIGITAL ALLIANCE,,TIDAK
248,100026,FAN CASING DIGITAL ALLIANCE COCO 12CM SINGLE WHITE CHOCOLATE,,,,,,FAN CASING,DIGITAL ALLIANCE,12,TIDAK
249,101407,FAN CASING GAMEN GCF110 BLACK,KOSONG,,,,,FAN CASING,GAMEN,,TIDAK
250,101408,FAN CASING GAMEN GCF110 WHITE,KOSONG,,,,,FAN CASING,GAMEN,,TIDAK
251,101570,FAN CASING LEXA GAMING MW-120Dy RGB BLACK,KOSONG,,,,,FAN CASING,LEXA GAMING,,YA
252,101028,FAN CASING RAPTOR STARLITE ARGB SYNC BLACK,KOSONG,,,,,FAN CASING,POWER UP,,YA
253,101029,FAN CASING RAPTOR STARLITE ARGB SYNC WHITE,KOSONG,,,,,FAN CASING,POWER UP,,YA
254,100177,FAN CASING VENOMRX RHOMBUS ARGB SYNC BLACK,,,,,,FAN CASING,VENOMRX,2,TIDAK
255,100178,FAN CASING VENOMRX RHOMBUS ARGB SYNC WHITE,,,,,,FAN CASING,VENOMRX,6,TIDAK
256,100790,FAN CASING VENOMRX RHOMBUS AUTO ARGB 3 PACK - BLACK,KOSONG,,,,,FAN CASING,VENOMRX,,TIDAK
257,100791,FAN CASING VENOMRX RHOMBUS AUTO ARGB 3 PACK - WHITE,KOSONG,,,,,FAN CASING,VENOMRX,,TIDAK
258,101487,FAN CPU CUBE GAMING STORM V2 DUAL FAN BLACK 12CM ARGB-UNIVERSAL SOCKET,KOSONG,,,,,,,,YA
259,101232,FAN PROCESSOR COUGAR FORZA 50,KOSONG,,,,,,COUGAR,,YA
260,101480,FAN PROCESSOR CUBE GAMING ILLUMINE DUAL FAN-MIRROR RGB TOP COVER-6 COPPER HEAT PIPES-UNIVERSAL SOCKET (AM5 READY),KOSONG,,,,,,,,YA
261,101481,FAN PROCESSOR CUBE GAMING ILLUMINE SINGLE FAN-MIRROR RGB TOP COVER-4 COPPER HEAT PIPES-UNIVERSAL SOCKET (AM5 READY),KOSONG,,,,,,,,YA
262,100165,FAN PROCESSOR DEEPCOOL AG200 SUPPORT LGA1700,KOSONG,,,,,,,,YA
263,100162,FAN PROCESSOR DEEPCOOL AG400 A-RGB SUPPORT LGA1700,KOSONG,,,,,CPU COOLER,DEEPCOOL,,TIDAK
264,100163,FAN PROCESSOR DEEPCOOL AG400 A-RGB WHITE SUPPORT LGA1700,KOSONG,,,,,CPU COOLER,DEEPCOOL,,TIDAK
265,100164,FAN PROCESSOR DEEPCOOL AG400 DIGITAL BLACK A-RGB,KOSONG,,,,,,,,YA
266,100792,FAN PROCESSOR DEEPCOOL AG400 LED SUPPORT LGA1700 - BLACK,,,,,,CPU COOLER,DEEPCOOL,1,TIDAK
267,100173,FAN PROCESSOR DEEPCOOL CK11509 - STANDART,,,,,,FAN PROCESSOR,DEEPCOOL,2,TIDAK
268,101551,FAN PROCESSOR DIGITAL ALLIANCE AIR COOLER DA1700 FOR INTEL,READY,"Rp51.351,00","Rp100.000,00","Rp70.000,00",21/11/2025,CPU COOLER,DIGITAL ALLIANCE,2,TIDAK
269,100377,FANTECH GO KM103 OFFICE COMBO - BLACK,READY,"Rp69.000,00","Rp199.000,00","Rp100.000,00",30/12/2025,OFFICE COMBO WIRED,FANTECH,6,TIDAK
270,100308,FANTECH MOUSEPAD VIGIL MP256 BASIC - BLACK,KOSONG,,,,,MOUSEPAD BASIC,FANTECH,,YA
271,100376,FANTECH POWER BUNDLE 5 IN 1 GAMING COMBO - BLACK,KOSONG,,,,,GAMING COMBO WIRED,FANTECH,,YA
272,101085,FANTECH POWER BUNDLE 5 IN 1 GAMING COMBO - PINK,KOSONG,,,,,GAMING COMBO WIRED,FANTECH,,YA
273,101086,FANTECH POWER BUNDLE 5 IN 1 GAMING COMBO - WHITE,KOSONG,,,,,GAMING COMBO WIRED,FANTECH,,YA
274,100375,FANTECH POWERPACK 3 IN 1 GAMING COMBO - BLACK,KOSONG,,,,,GAMING COMBO WIRED,FANTECH,,YA
275,100411,FANTECH WS414 ADJUSTABLE RISING DESK BLACK,KOSONG,,,,,MEJA GAMING,FANTECH,,TIDAK
276,100632,FLASHDISK SANDISK CRUZER BLADE 128GB USB2.0,READY,"Rp107.568,00","Rp130.000,00","Rp115.000,00",28/11/2025,FLASHDISK,SANDISK,16,TIDAK
277,100653,FLASHDISK SANDISK CRUZER BLADE 16GB USB2.0,READY,"Rp35.766,00","Rp55.000,00","Rp40.000,00",28/11/2025,FLASHDISK,SANDISK,89,TIDAK
278,100654,FLASHDISK SANDISK CRUZER BLADE 32GB USB 2.0,READY,"Rp41.351,00","Rp60.000,00","Rp50.000,00",22/11/2025,FLASHDISK,SANDISK,62,TIDAK
279,100655,FLASHDISK SANDISK CRUZER BLADE 64GB USB2.0,KOSONG,,,,,FLASHDISK,SANDISK,,YA
280,100649,FLASHDISK SANDISK CRUZER BLADE 8GB BLACK,KOSONG,,,,,FLASHDISK,SANDISK,,TIDAK
281,100012,FREE MEDIA 4x6 (HS CODE : 4811.90.99),KOSONG,,,,,,,,YA
282,100030,FSP HV PRO 650W 85+ BRONZE,KOSONG,,,,,PSU 650W,FSP,,YA
283,100319,GAMEPAD FANTECH EOS GP15 VEGA - BLACK,READY,"Rp210.000,00","Rp299.000,00","Rp260.000,00",30/12/2025,GAMEPAD,FANTECH,2,TIDAK
284,100317,GAMEPAD FANTECH NOVA PRO WGP14 V2  ATOMIC - PINK,KOSONG,,,,,GAMEPAD,FANTECH,,YA
285,100316,GAMEPAD FANTECH NOVA PRO WGP14 V2  POLARIS - BLUE,KOSONG,,,,,GAMEPAD,FANTECH,,YA
286,100318,GAMEPAD FANTECH NOVA PRO WGP14 V2 ATOMIC - PURPLE,KOSONG,,,,,GAMEPAD,FANTECH,,YA
287,100315,GAMEPAD FANTECH NOVA PRO WGP14 V2 EPSILON - BLACK,KOSONG,,,,,GAMEPAD,FANTECH,,YA
288,100313,GAMEPAD FANTECH SHOOTER II WGP13 - BLUE,KOSONG,,,,,GAMEPAD,FANTECH,,YA
289,100314,GAMEPAD FANTECH SHOOTER II WGP13 - WHITE,KOSONG,,,,,GAMEPAD,FANTECH,,YA
290,101094,GAMEPAD FANTECH SHOOTER III WGP13S - BLACK,KOSONG,,,,,GAMEPAD,FANTECH,,YA
291,101095,GAMEPAD FANTECH SHOOTER III WGP13S - GREY,KOSONG,,,,,GAMEPAD,FANTECH,,YA
292,101096,GAMEPAD FANTECH SHOOTER III WGP13S - PINK,KOSONG,,,,,GAMEPAD,FANTECH,,YA
293,101097,GAMEPAD FANTECH SHOOTER III WGP13S - WHITE,KOSONG,,,,,GAMEPAD,FANTECH,,YA
294,100682,GAMEPAD FANTECH WGP 15 EPSILON BLACK,KOSONG,"Rp480.000,00","Rp500.000,00","Rp490.000,00",30/12/2025,GAMEPAD,FANTECH,1,TIDAK
295,101225,GAMEPAD LOGITECH F710 NEW,KOSONG,,,,,GAMEPAD,LOGITECH,,YA
296,101211,GAMEPAD LOGITECH NEW F310,KOSONG,,,,,GAMEPAD,LOGITECH,,YA
297,100241,GAMEPAD REXUS BLUETOOTH GLADIUS GX300 V.2 - BLACK,KOSONG,,,,,GAMEPAD,REXUS,,YA
298,100242,GAMEPAD REXUS BLUETOOTH GLADIUS GX300 V.2 - WHITE,KOSONG,,,,,GAMEPAD,REXUS,,YA
299,100235,GAMEPAD REXUS GLADIUS GX1 MULTIPLATFORM - BLACK,KOSONG,,,,,GAMEPAD,REXUS,,YA
300,100236,GAMEPAD REXUS GLADIUS GX1 MULTIPLATFORM - WHITE,KOSONG,,,,,GAMEPAD,REXUS,,YA
301,100237,GAMEPAD REXUS GLADIUS GX2 MULTIPLATFORM - BLACK,KOSONG,,,,,GAMEPAD,REXUS,,YA
302,100238,GAMEPAD REXUS GLADIUS GX2 MULTIPLATFORM - WHITE,KOSONG,,,,,GAMEPAD,REXUS,,YA
303,100895,GAMEPAD REXUS WIRELESS ASTA GX150 - WHITE,KOSONG,,,,,GAMEPAD,REXUS,,YA
304,100239,GAMEPAD REXUS WIRELESS DAXA  ASTERIA AX1 V.2- BLACK,KOSONG,,,,,GAMEPAD,REXUS,,YA
305,100240,GAMEPAD REXUS WIRELESS DAXA ASTERIA AX1 V.2 - WHITE,KOSONG,,,,,GAMEPAD,REXUS,,YA
306,100684,GAMING HEADSET CLIP MEOW AC5001 BLACK,KOSONG,,,,,,,,TIDAK
307,100894,GAMPAD REXUS WIRELESS ASTA GX150 - BLACK,KOSONG,,,,,GAMEPAD,REXUS,,YA
308,100042,HANDPHONE OPPO A60 BIRU 8/128,KOSONG,,,,,,,,TIDAK
309,101152,HARDDISK EXT SEAGATE EXPANSION 1TB BLACK,KOSONG,,,,,,,,YA
310,100422,HDD 3.5 WD 4TB SATA 7200Rpm PURPLE,KOSONG,,,,,HARDDISK INTERNAL,WD (WESTERN DIGITAL),,TIDAK
311,100786,HDD SEAGATE BARRACUDA 2TB,KOSONG,,,,,,,,YA
312,100788,HDD SEAGATE SKYHAWK 1TB,KOSONG,,,,,,,,YA
313,100787,HDD SEAGTAE SKYHAWK 2TB,KOSONG,,,,,,,,YA
314,101321,"HDD WD CAVIAR PURPLE PRO 10TB - HD 3,5'' FOR CCTV",KOSONG,,,,,,,,YA
315,101159,HDD WD MY PASPORT 2TB BLACK,KOSONG,,,,,,,,YA
316,100031,HDD WD PURPLE 2TB 3.5,KOSONG,,,,,,,,YA
317,100609,HDMI HDTV 10M BLUE BOX,,,,,,KABEL HDMI TO HDMI,,1,TIDAK
318,100610,HDMI HDTV 15M BLUE BOX,KOSONG,,,,,,,,YA
319,100607,HDMI HDTV 3M BLUE BOX,KOSONG,,,,,,,,YA
320,100608,HDMI HDTV 5M BLUE BOX,KOSONG,,,,,,,,YA
321,100379,HEADSET  PORTAL 7.1 HG28 GAMING -BLACK,KOSONG,,,,,HEADSET GAMING WIRED,FANTECH,,YA
322,100296,HEADSET COUGAR IMMERSA ESSENTIAL BLUE,KOSONG,,,,,HEADSET GAMING WIRED,COUGAR,,YA
323,100221,HEADSET COUGAR VM410 TOURNAMENT,READY,"Rp429.156,00","Rp650.000,00","Rp460.000,00",02/12/2025,HEADSET GAMING WIRED,COUGAR,2,TIDAK
324,101087,HEADSET FANTECH 7.1 HQ53 GAMING - BLACK,KOSONG,,,,,HEADSET GAMING WIRED,FANTECH,,YA
325,100380,HEADSET FANTECH ALTO 7.1 HG26 GAMING -BLACK,KOSONG,,,,,HEADSET GAMING WIRED,FANTECH,,YA
326,100383,HEADSET FANTECH CHIEF II HG20 GAMING - PINK,KOSONG,,,,,HEADSET GAMING WIRED,FANTECH,,YA
327,100382,HEADSET FANTECH CHIEF II HG20 GAMING - WHITE,KOSONG,,,,,HEADSET GAMING WIRED,FANTECH,,YA
328,100381,HEADSET FANTECH CHIEF II HG20 GAMING -BLACK,KOSONG,,,,,HEADSET GAMING WIRED,FANTECH,,YA
329,100378,HEADSET FANTECH FLASH 7.1 HQ53 GAMING -BLACK,KOSONG,,,,,HEADSET GAMING WIRED,FANTECH,,TIDAK
330,100384,HEADSET FANTECH GO VIBE WH05 WIRELESS  - BEIGE,READY,"Rp122.000,00","Rp219.000,00","Rp165.000,00",30/12/2025,HEADSET OFFICE WIRELESS,FANTECH,22,TIDAK
331,100385,HEADSET FANTECH GO VIBE WH05 WIRELESS - BLACK,READY,"Rp122.000,00","Rp219.000,00","Rp165.000,00",30/12/2025,HEADSET OFFICE WIRELESS,FANTECH,9,TIDAK
332,100386,HEADSET FANTECH GO VIBE WH05 WIRELESS - BLUE,READY,"Rp122.000,00","Rp219.000,00","Rp165.000,00",30/12/2025,HEADSET OFFICE WIRELESS,FANTECH,1,TIDAK
333,100387,HEADSET FANTECH GO VIBE WH05 WIRELESS - PINK,READY,"Rp122.000,00","Rp219.000,00","Rp165.000,00",30/12/2025,HEADSET OFFICE WIRELESS,FANTECH,1,TIDAK
334,101088,HEADSET FANTECH HQ53 GAMING - WHITE,READY,"Rp96.000,00","Rp140.000,00","Rp110.000,00",30/12/2025,HEADSET GAMING WIRED,FANTECH,4,TIDAK
335,100306,HEADSET FANTECH WH05 WIRELESS - BLUE,KOSONG,,,,,HEADSET OFFICE WIRELESS,FANTECH,,YA
336,100307,HEADSET FANTECH WH05 WIRELESS - PINK,KOSONG,,,,,HEADSET OFFICE WIRELESS,FANTECH,,YA
337,100346,HEADSET FANTECH WH06 WIRELESS BEIGE,KOSONG,,,,,HEADSET OFFICE WIRELESS,FANTECH,,YA
338,101214,HEADSET LOGITECH G335 7.1 LIGHTSPEED WIRED GAMING BLACK,KOSONG,,,,,,LOGITECH,,YA
339,101217,HEADSET LOGITECH G335 7.1 LIGHTSPEED WIRED GAMING MINT,KOSONG,,,,,,LOGITECH,,YA
340,101215,HEADSET LOGITECH G335 7.1 LIGHTSPEED WIRED GAMING WHITE,KOSONG,,,,,,LOGITECH,,YA
341,101218,HEADSET LOGITECH G435 LIGHTSPEED WIRELESS GAMING BLACK,KOSONG,,,,,,LOGITECH,,YA
342,101219,HEADSET LOGITECH G435 LIGHTSPEED WIRELESS GAMING WHITE,KOSONG,,,,,,LOGITECH,,YA
343,101221,HEADSET LOGITECH G535 LIGHTSPEED WIRELESS GAMING BLACK,KOSONG,,,,,,LOGITECH,,YA
344,101220,HEADSET LOGITECH GAMING G435 LIGHTSPEED WIRELESS GAMING BLUE,READY,"Rp738.738,00","Rp919.000,00","Rp830.000,00",23/12/2025,HEADSET GAMING WIRELESS,LOGITECH,1,TIDAK
345,101222,HEADSET LOGITECH GAMING PRO X 7.1,KOSONG,,,,,,LOGITECH,,YA
346,101557,HEADSET LOGITECH PRO X LIGHTSPEED BLACK,KOSONG,,,,,,LOGITECH,,YA
347,100122,HEADSET MSI IMMERSE GH20,KOSONG,,,,,,MSI,,YA
348,100397,HEADSET MSI MAESTRO 300,READY,"Rp436.937,00","Rp480.000,00","Rp450.000,00",25/11/2025,HEADSET GAMING WIRED,MSI,1,TIDAK
349,101180,HEADSET RAZER BARRACUDA X 2022,KOSONG,,,,,,RAZER,,YA
350,101181,HEADSET RAZER BLACKSHARK V2 X,KOSONG,,,,,HEADSET GAMING WIRED,RAZER,,TIDAK
351,100818,HEADSET RAZER BLACKSHARK V2 X - GREEN,KOSONG,,,,,,RAZER,,YA
352,101182,HEADSET RAZER BLACKSHARK V2 X GREEN,KOSONG,,,,,,RAZER,,YA
353,101184,HEADSET RAZER KRAKEN V3 WIRED,,,,,,HEADSET GAMING WIRED,RAZER,1,TIDAK
354,101183,HEADSET RAZER KRAKEN V4 X - WIRED,KOSONG,,,,,,RAZER,,YA
355,100251,HEADSET REXUS BLUETOOTH HX28 DUAL MOD - BLACK,KOSONG,,,,,HEADSET GAMING WIRELESS,REXUS,,YA
356,100252,HEADSET REXUS BLUETOOTH HX28 DUAL MOD - WHITE,KOSONG,,,,,HEADSET GAMING WIRELESS,REXUS,,YA
357,100243,HEADSET REXUS BLUETOOTH RX-S6 PRO ANC - CREAM,KOSONG,,,,,HEADSET OFFICE WIRELESS,REXUS,,YA
358,100244,HEADSET REXUS BLUETOOTH RX-S6 PRO ANC - WHITE,KOSONG,,,,,HEADSET OFFICE WIRELESS,REXUS,,YA
359,100249,HEADSET REXUS GAMING HX12 USB RGB - BLACK,KOSONG,,,,,HEADSET GAMING WIRED,REXUS,,YA
360,100250,HEADSET REXUS GAMING HX12 USB RGB - WHITE,KOSONG,,,,,HEADSET GAMING WIRED,REXUS,,YA
361,100247,HEADSET REXUS HX9 RGB USB 7.1 - BLACK,KOSONG,,,,,HEADSET GAMING WIRED,REXUS,,YA
362,100248,HEADSET REXUS HX9 RGB USB 7.1 - WHITE,KOSONG,,,,,HEADSET GAMING WIRED,REXUS,,YA
363,100898,HEADSET REXUS THUNDERVOX STREAM HX20,KOSONG,,,,,HEADSET GAMING WIRED,REXUS,,YA
364,100255,HEADSET REXUS WIRED RGB VONIX F80 - BLACK,KOSONG,,,,,HEADSET GAMING WIRED,REXUS,,YA
365,100256,HEADSET REXUS WIRED RGB VONIX F80 - PINK,READY,"Rp162.200,00","Rp230.000,00","Rp180.000,00",30/12/2025,HEADSET GAMING WIRED,REXUS,3,TIDAK
366,100257,HEADSET REXUS WIRED RGB VONIX F80 - WHITE,KOSONG,,,,,HEADSET GAMING WIRED,REXUS,,YA
367,100253,HEADSET REXUS WIRED VONIX F27 - BLUE,KOSONG,,,,,HEADSET GAMING WIRED,REXUS,,TIDAK
368,100254,HEADSET REXUS WIRED VONIX F27 - RED,KOSONG,,,,,HEADSET GAMING WIRED,REXUS,,TIDAK
369,100258,HEADSET REXUS WIRELESS 3IN1 DAXA SEDNA SL1 - BLACK,KOSONG,,,,,HEADSET GAMING WIRELESS,REXUS,,YA
370,100259,HEADSET REXUS WIRELESS 3IN1 DAXA SEDNA SL1 - WHITE,KOSONG,,,,,HEADSET GAMING WIRELESS,REXUS,,YA
371,101525,HEADSET STAND LOGITECH,KOSONG,,,,,,LOGITECH,,YA
372,100815,HOLDER VGA ALSEYE HERACLES - BLACK,KOSONG,,,,,VGACARD HOLDER,,,YA
373,100816,HOLDER VGA ALSEYE HERACLES - WHITE,KOSONG,,,,,VGACARD HOLDER,,,TIDAK
374,101526,HOLDER VGA GALAX KFA2 DARK OBELISK ARGB SUPPORT STICK,KOSONG,,,,,VGACARD HOLDER,GALAX,,YA
375,100612,HP 14s-DQ5152TU i5-1235U 8GB 512GB 14″ FHD IPS Win 11 Home+OHS 2021- SILVER,KOSONG,,,,,,HP,,YA
376,100559,HP 14s-FQ1135AU AMD RYZEN 5-5500U 8GB 512GB 14″ FHD IPS Win 11 Home+OHS 2021 - SILVER,KOSONG,,,,,LAPTOP,HP,,TIDAK
377,100964,HUAWEI B530-936 BUNDLING ROUTER + SIMCARD + HUAWEI PRO H2 (B530-936),KOSONG,,,,,,,,YA
378,100073,Headset Logitech H111 Stereo Headset,,,,,,HEADSET OFFICE WIRED,LOGITECH,1,TIDAK
379,101030,IC MOBO KAKI 8,KOSONG,,,,,,,,YA
380,101023,INFOCUS PROJECTOR IN114AA,KOSONG,,,,,PROJECTOR,INFOCUS,,TIDAK
381,100773,IPHONE 15 128GB BLACK GRS RESMI INDONESIA TAM,,,,,,HANDPHONE,APPLE,1,TIDAK
382,100772,IPHONE 15 PLUS 128GB BLUE GRS RESMI INDONESIA GDN,,,,,,HANDPHONE,APPLE,1,TIDAK
383,101325,ITEM LEBIH BAYAR,KOSONG,,,,,UNCATEGORIZED,,,TIDAK
384,100059,JACK DC CAMERA,KOSONG,,,,,UNCATEGORIZED,,,TIDAK
385,101048,JASA RAKIT PC,KOSONG,,,,,UNCATEGORIZED,,,TIDAK
386,100688,JASA SERVICE,KOSONG,,,,,UNCATEGORIZED,,,TIDAK
387,100127,KABEL BELDEN UTP CAT6 (7814A 008 GRY),KOSONG,,,,,,,,YA
388,100592,KABEL CHASSIS FAN 4 CABANG,,,,,,,,1,TIDAK
389,100054,KABEL FIBEROPTIK 2CORE 3SEILING,KOSONG,,,,,,,,YA
390,100943,KABEL LAN CAT6 UTP VENTION - 5M,KOSONG,,,,,KABEL LAN CAT 6 - 5M,VENTION,,YA
391,100951,KABEL LAN VENTION CAT 5E BLUE - 10M,KOSONG,,,,,KABEL LAN CAT 5 - 10M,VENTION,,YA
392,100952,KABEL LAN VENTION CAT 5E BLUE - 15M,KOSONG,,,,,KABEL LAN CAT 5 - 15M,VENTION,,YA
393,100949,KABEL LAN VENTION CAT 5E BLUE - 1M,READY,"Rp9.000,00","Rp15.000,00","Rp12.000,00",22/11/2025,KABEL LAN CAT 5 - 1M,VENTION,1,TIDAK
394,100953,KABEL LAN VENTION CAT 5E BLUE - 20M,KOSONG,,,,,KABEL LAN CAT 5 - 20M,VENTION,,YA
395,100950,KABEL LAN VENTION CAT 5E BLUE - 3M,KOSONG,,,,,KABEL LAN CAT 5 - 3M,VENTION,,YA
396,100954,"KABEL LAN VENTION CAT 6 UTP BLACK - 1,5M",KOSONG,,,,,KABEL LAN CAT 6 - 1.5M,VENTION,,YA
397,100957,KABEL LAN VENTION CAT 6 UTP BLACK - 10M,KOSONG,,,,,KABEL LAN CAT 6 - 10M,VENTION,,YA
398,100955,KABEL LAN VENTION CAT 6 UTP BLACK - 3M,READY,"Rp15.500,00","Rp27.500,00","Rp20.000,00",22/11/2025,KABEL LAN CAT 6 - 3M,VENTION,1,TIDAK
399,100956,KABEL LAN VENTION CAT 6 UTP BLACK - 5M,KOSONG,,,,,KABEL LAN CAT 6 - 5M,VENTION,,YA
400,100425,"KABEL POWER EUROPE 2,5M GREY",KOSONG,,,,,,,,TIDAK
401,100459,KABEL POWER SATA KONV 4PM TO SATA,KOSONG,,,,,,,,YA
402,100961,"KABEL PRINTER VENTION 2.0 BLACK PVC - 1,5M COQBG",READY,"Rp16.000,00","Rp25.000,00","Rp20.000,00",22/11/2025,KABEL PRINTER,VENTION,1,TIDAK
403,100962,KABEL PRINTER VENTION 2.0 BLACK PVC - 3M,KOSONG,,,,,KABEL PRINTER,VENTION,,YA
404,101032,KABEL PRINTER VENTION 2.0 BLACK PVC - 5M,KOSONG,,,,,KABEL PRINTER,VENTION,,YA
405,101517,KABEL SATA,,,,,,KABEL SATA,,95,TIDAK
